,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
202,4,3.931825633,8.853808275,1,1,3,0,5,5,7.562681247,7.576097341,0,3,2,1,4,3,3,6.426488457,6,0,0,6.426488457,2,1,6.763884909,6.100318952,0,7.178545484,0,0,1.098612289,0,1.098612289,0.693147181,3,1.945910149,2,0,3,7.562681247,3,0.693147181,5.988961417,5,5,2,0,0,4.844187086,0,0,0,3,4,0,4,0,7.564238475,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,112000
203,11,4.262679877,8.398184405,1,1,3,0,5,4,7.60339934,7.60339934,5.327876169,2,4,2,4,0,2,6.49677499,6,0,5.231108617,6.744059186,0,1,6.744059186,0,0,6.744059186,0.693147181,0,0.693147181,0,0.693147181,0.693147181,2,1.386294361,6,0.693147181,2,7.60339934,2,1.098612289,6.042632834,5,5,2,5.010635294,0,0,0,0,0,3,4,0,0,2,7.436617265,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,149000
204,4,3.931825633,8.160803921,1,0,3,0,4,6,7.574558484,7.576097341,0,3,4,4,4,3,3,5.746203191,6,0,6.013715156,6.580639137,4,1,6.580639137,6.336825731,0,7.158513997,0,0,0.693147181,0.693147181,1.098612289,0.693147181,3,1.791759469,6,0,3,7.5750717,3,0.693147181,5.484796933,5,5,2,0,3.583518938,0,0,0,0,3,3,0,3,3,7.60339934,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110000
205,0,4.605170186,9.380251909,1,1,3,0,6,4,7.596392304,7.596392304,0,3,4,2,4,3,6,0,6,0,7.261927093,7.261927093,0,1,7.274479559,0,0,7.274479559,0,0,1.098612289,0,1.386294361,0.693147181,3,1.791759469,6,0,3,7.596392304,2,1.098612289,6.216606101,5,5,2,0,3.555348061,0,6.232448017,0,0,3,4,0,4,3,7.961021466,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,180500
206,0,3.713572067,9.523251498,1,1,0,0,4,4,7.582229194,7.582229194,0,3,2,4,4,3,6,0,6,0,7.03966035,7.03966035,4,1,7.436617265,0,0,7.436617265,0,0,0.693147181,0.693147181,1.386294361,0.693147181,3,2.197224577,3,0.693147181,5,7.582229194,2,0.693147181,5.857933154,5,5,2,0,3.433987204,0,0,0,0,3,4,0,2,1,7.950502435,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,143900
207,0,4.304065093,9.433003808,1,1,0,0,3,4,7.581209826,7.581209826,0,3,4,4,4,3,0,6.040254711,5,5.726847748,5.929589143,7.003974137,4,1,7.003974137,0,0,7.003974137,0.693147181,0,0.693147181,0,1.386294361,0.693147181,3,1.945910149,6,0.693147181,4,7.581209826,2,0.693147181,5.746203191,5,5,2,5.874930731,0,0,0,0,0,3,1,0,3,2,7.696667082,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,141000
208,5,4.219507705,9.572549971,1,1,0,1,6,4,7.595387279,7.595889918,4.859812404,2,4,2,4,1,2,6.971668605,6,0,4.532599493,7.054449658,0,1,7.074116816,6.783325201,0,7.631916513,0.693147181,0,1.098612289,0.693147181,1.386294361,0.693147181,3,2.079441542,6,0.693147181,2,7.595387279,0,1.098612289,6.120297419,5,5,2,4.110873864,4.025351691,0,0,5.043425117,0,3,4,0,3,1,8.077136639,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,277000
209,0,4.33073334,9.018089684,1,1,3,0,5,6,7.583247524,7.583247524,5.564520407,3,4,2,4,3,5,6.66949809,6,0,5.723585102,6.996681488,0,1,6.996681488,0,0,6.996681488,0.693147181,0,0.693147181,0,1.386294361,0.693147181,3,1.945910149,6,0,3,7.583247524,2,1.098612289,6.224558429,5,2,2,0,0,0,0,0,0,3,2,0,6,2,7.689371108,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,145000
210,1,4.219507705,8.631414336,1,1,3,0,4,5,7.563200592,7.576097341,0,3,4,4,4,3,5,6.150602768,6,0,5.983936281,6.762729507,4,0,6.762729507,0,0,6.762729507,0.693147181,0,0.693147181,0,1.098612289,0.693147181,3,1.791759469,6,0,3,0,1,0,0,3,3,2,0,0,4.574710979,0,0,0,3,4,0,3,2,7.455298486,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,98000
211,0,4.430816799,9.25157828,1,1,3,0,5,4,7.605890001,7.605890001,0,3,4,2,4,2,2,3.610917913,6,0,7.070724107,7.100851909,0,1,7.100851909,0,0,7.100851909,0,0,1.098612289,0,1.386294361,0.693147181,2,1.945910149,6,0,3,7.605890001,2,1.098612289,6.133398043,5,5,2,4.615120517,3.135494216,0,0,0,0,3,4,0,2,4,7.793586803,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,186000
212,5,4.290459441,9.064273596,1,1,3,0,6,4,7.605890001,7.605890001,0,3,4,2,4,3,2,6.712956201,6,0,4.369447852,6.803505258,0,1,6.838405201,6.825460036,0,7.524561226,0.693147181,0,1.098612289,0.693147181,1.386294361,0.693147181,2,2.079441542,6,0.693147181,5,7.605890001,2,1.098612289,6.469250317,5,5,2,5.129898715,4.691347882,0,0,0,0,3,4,0,6,3,7.920446505,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,252678
213,0,3.784189634,9.515543058,1,1,1,0,4,4,7.598900457,7.598900457,0,3,4,2,4,3,0,6.575075841,6,0,5.616771098,6.898714534,0,1,6.898714534,0,0,6.898714534,0,0.693147181,0.693147181,0,1.386294361,0.693147181,3,1.791759469,6,0,3,7.599401333,3,1.098612289,6.357842267,5,5,2,5.416100402,0,0,0,0,0,3,4,0,6,0,7.591357047,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,156000
214,5,4.262679877,9.296609807,1,1,0,0,5,6,7.589841512,7.589841512,5.036952602,3,4,2,4,3,2,5.937536205,6,0,5.743003188,6.536691598,0,1,6.536691598,6.556778356,0,7.239214974,0,0,0.693147181,0.693147181,1.386294361,0.693147181,3,1.945910149,6,0,3,7.589841512,0,0.693147181,5.703782475,5,5,2,0,3.610917913,0,0,0,0,3,2,6.11146734,2,4,7.641084249,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,161750
215,0,4.290459441,9.211539653,1,1,0,0,4,5,7.579678823,7.599401333,4.17438727,3,4,4,4,3,1,5.888877958,6,0,6.56667243,6.97634807,4,1,7.120444372,0,0,7.120444372,0,0.693147181,0.693147181,0,1.098612289,0.693147181,2,1.945910149,2,0.693147181,1,7.579678823,3,0.693147181,6.104793232,5,5,2,0,0,0,0,0,0,3,2,0,4,0,7.743703258,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,134450
216,0,4.189654742,9.042040057,1,1,3,0,6,4,7.60339934,7.60339934,5.587248658,2,4,2,4,2,2,6.853299093,6,0,6.196444128,7.270312886,0,1,7.270312886,0,0,7.270312886,0.693147181,0,1.098612289,0,1.386294361,0.693147181,2,2.197224577,6,0,3,7.60339934,3,1.098612289,6.184148891,5,5,2,4.941642423,4.59511985,0,0,0,0,3,4,0,3,2,7.963112059,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,210000
217,6,4.060443011,9.200996857,1,0,3,0,3,3,7.563200592,7.576097341,0,3,4,4,4,3,6,0,6,0,6.532334292,6.532334292,1,0,6.698268054,6.251903883,0,7.192182059,0,0,0.693147181,0,1.386294361,0.693147181,3,2.197224577,6,0,3,7.570958583,3,0.693147181,5.351858133,5,5,2,0,5.153291594,4.110873864,0,0,0,3,4,0,8,0,7.608374474,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,107000
218,4,4.262679877,9.658928824,1,1,0,0,6,8,7.570443252,7.604396349,5.746203191,2,2,4,4,3,1,5.834810737,6,0,6.126869184,6.683360946,0,1,7.037027615,6.706862337,0,7.578145472,0,0.693147181,0.693147181,0.693147181,1.386294361,0.693147181,2,2.197224577,6,1.098612289,5,7.570443252,3,1.098612289,6.068425588,5,5,2,0,4.787491743,5.017279837,0,0,0,3,4,0,4,2,7.920446505,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,311500
219,11,3.784189634,8.010027528,1,1,3,0,6,4,7.603897969,7.604396349,2.833213344,2,4,2,4,0,2,2.833213344,6,0,7.117205503,7.13009851,0,1,7.13009851,0,0,7.13009851,0,0,1.098612289,0,1.098612289,0.693147181,2,1.791759469,6,0,3,7.603897969,0,1.098612289,6.084499413,5,5,2,4.691347882,0,0,0,0,0,3,4,0,2,0,7.82284529,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,167240
220,0,4.304065093,9.103979356,1,1,0,0,6,4,7.604396349,7.604396349,0,2,4,2,4,2,6,0,6,0,7.312553498,7.312553498,0,1,7.312553498,0,0,7.312553498,0,0,1.098612289,0,1.098612289,0.693147181,2,1.791759469,6,0,3,7.604396349,2,1.098612289,6.516193076,5,5,2,5.863631176,3.526360525,0,0,0,0,3,4,0,3,0,8.005367067,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,204900
221,5,4.17438727,8.995784838,1,1,0,0,5,4,7.602401336,7.602401336,0,2,4,2,4,3,6,0,6,0,6.918695219,6.918695219,0,1,6.918695219,7.137278437,0,7.726653665,0,0,1.098612289,0.693147181,1.609437912,0.693147181,2,2.197224577,6,0.693147181,5,7.602401336,2,1.098612289,5.96870756,5,5,2,4.795790546,3.850147602,0,0,0,0,3,4,0,11,3,8.094988759,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,200000
222,5,4.454347296,9.348013177,1,1,3,0,5,5,7.588829878,7.588829878,0,3,4,2,4,3,0,6.311734809,6,0,5.099866428,6.570882962,4,1,6.69950034,6.609349243,0,7.347943823,0.693147181,0,1.098612289,0.693147181,1.386294361,0.693147181,3,1.945910149,6,0.693147181,5,7.588829878,2,1.098612289,6.075346031,5,5,2,5.347107531,5.342334252,0,0,0,0,3,2,0,1,0,7.725771442,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,179900
223,0,4.262679877,9.25922577,1,1,3,0,3,5,7.586803535,7.586803535,0,3,4,4,4,3,0,6.263398263,3,5.198497031,5.081404365,6.762729507,2,1,6.762729507,0,0,6.762729507,0,0,0.693147181,0,1.098612289,0.693147181,3,1.609437912,6,0,3,7.595889918,3,1.098612289,6.357842267,5,5,2,5.379897354,0,0,0,0,0,3,4,0,2,3,7.455298486,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,97000
